Cedula;Nombre;Sexo;eCivil;Nacido;Salario;Provincia;Politico
607450484;Ochoa Trujillo, Bianka;F;D;02/12/1991;855000;Puntarenas;Unidad Social Cristiana
201460294;Ocampo Gaitan, Teodóro;M;U;28/01/1988;475000;Cartago;Movimiento Libertario
709170109;Ibarra Trujillo, Melania;M;S;10/11/1969;570000;Puntarenas;Renovación Costarricense
706300224;Flores Flores, Ingrid;F;U;02/03/1999;1235000;Puntarenas;Movimiento Libertario
301970427;Elizondo Vega, Félix;M;U;04/08/1970;855000;Guanacaste;Accesibilidad sin Exclusión
509620659;Molina Navas, Úrsula;F;C;17/10/1991;855000;San José;Partido Integración Nacional
104960832;Campos Zamora, Dunia;M;U;28/01/1981;2375000;Limón;Accesibilidad sin Exclusión
504760913;Chavarría Ochoa, Valeria;M;C;23/05/1972;2755000;Guanacaste;Renovación Costarricense
204870461;Gaitan Pacheco, Gabriela;F;U;02/03/1973;0;Alajuela;Liberación Nacional
108670872;Ibarra González, Zaida;F;V;12/01/1979;1615000;Guanacaste;Republicano Social Cristiano
501560614;Jerez Vargas, Hilda;F;D;05/05/1996;1710000;Limón;Acción Ciudadana
507830374;Madrigal Cespedes, Francini;F;D;03/04/1960;1710000;San José;Unidad Social Cristiana
705790917;Barahona Jaén, Carolina;F;V;07/03/1984;1710000;Alajuela;Liberación Nacional
104830880;Jaén Jácamo, Ofelia;M;C;14/09/1980;3135000;Limón;Renovación Costarricense
200230431;Fournier González, Beatriz;F;S;13/04/1995;1995000;Cartago;Unidad Social Cristiana
205570402;Quiroga Manzanares, Katia;M;S;23/03/1989;2755000;Heredia;Frente Amplio
202140626;Roldan Campos, Odir;M;U;29/01/1994;95000;Heredia;Movimiento Libertario
301720924;Urbina Lara, William;F;D;22/10/1988;760000;San José;Accesibilidad sin Exclusión
506160611;Saborío Salas, Huberth;F;C;14/12/1966;1995000;San José;Acción Ciudadana
308610603;Ulloa Izaguirre, Hellen;F;C;01/08/1961;2185000;San José;Republicano Social Cristiano
200790749;Sanchez Saborío, Hector;M;D;14/05/1970;2850000;Limón;Liberación Nacional
506730590;Jiménez Gamboa, Vanesa;F;S;22/11/1979;760000;San José;Renovación Costarricense
603780587;Juárez Palacios, Karla;M;U;14/09/1974;3135000;Heredia;Liberación Nacional
606700301;Huertas Infante, Ever;M;D;02/04/1976;1900000;Guanacaste;Renovación Costarricense
604230585;Ugarte Zamora, Elsa;F;C;11/08/1977;855000;Puntarenas;Acción Ciudadana
503500975;Jaén Trujillo, Isaías;F;C;03/10/1998;855000;San José;Liberación Nacional
409930625;Wright Madrigal, Zoe;F;D;15/02/1978;1805000;Limón;Movimiento Libertario
209650419;Sancho Fajardo, Xavier;F;U;13/06/1995;2185000;Alajuela;Frente Amplio
708290222;Quintanilla Acevedo, Raúl;F;V;13/10/1964;1615000;Limón;Liberación Nacional
600890025;Ugarte Izaguirre, Xiomara;M;V;19/05/1964;380000;Alajuela;Movimiento Libertario
700700360;Acevedo Fonseca, Teresa;F;S;02/03/1986;1235000;Puntarenas;Republicano Social Cristiano
502760434;Angulo Ibarra, Lorena;M;S;04/03/1998;95000;Puntarenas;Partido Integración Nacional
704310503;Vallejo Naranjo, Grisel;M;V;22/03/1973;95000;Guanacaste;Renovación Costarricense
606000301;Jácamo Quintana, Huberth;M;C;06/10/1961;2565000;Guanacaste;Frente Amplio
304030662;Pacheco Escalante, Jessica;F;D;14/08/1970;1140000;Puntarenas;Renovación Costarricense
606660500;Ballesteros Galan, René;M;S;30/11/1966;1425000;San José;Acción Ciudadana
506700134;Labrador Chavarría, Francini;M;S;01/06/1992;760000;Limón;Liberación Nacional
607320773;Chavarría Varela, David;F;S;18/09/1987;1615000;San José;Acción Ciudadana
400740831;Labrador Quintanilla, Yvone;M;D;03/12/1972;1995000;Limón;Accesibilidad sin Exclusión
401740760;De la O Lagos, Pedro;M;C;19/03/1966;285000;Cartago;Liberación Nacional
204670879;Elizondo Flores, Mauricio;M;D;29/03/1995;1995000;Cartago;Republicano Social Cristiano
306890171;Hernández Sáenz, José;F;U;14/05/1964;2565000;Cartago;Movimiento Libertario
403480088;Nuñez Varela, Patricia;M;S;07/12/1973;2185000;Alajuela;Frente Amplio
502750589;Ulloa Sancho, Elena;M;D;16/01/1980;2850000;Cartago;Accesibilidad sin Exclusión
403120816;Manzanares Tijerino, Nidia;F;C;01/07/1991;855000;Puntarenas;Renovación Costarricense
309000526;Rivera Saborío, Deisi;F;U;13/09/1964;2090000;Puntarenas;Unidad Social Cristiana
706970923;Gaitan Lagos, Lorenzo;F;D;13/01/1993;760000;Heredia;Unidad Social Cristiana
104020961;Naranjo López, Efraín;M;U;02/10/1971;2660000;Limón;Unidad Social Cristiana
303910908;Nicolas Barahona, Yvone;M;C;22/04/1995;1615000;Limón;Unidad Social Cristiana
301090278;Hernández Gaitan, Hilda;F;U;26/11/1972;1520000;Alajuela;Movimiento Libertario
202390192;Almengor Vallejo, Teodóro;M;C;02/06/1969;950000;Heredia;Movimiento Libertario
707970603;Duarte Jerez, Zaida;F;C;11/12/1986;570000;Cartago;Acción Ciudadana
507470954;Campos Cespedes, Uriel;M;D;18/08/1971;1235000;Puntarenas;Accesibilidad sin Exclusión
306190319;Jaén Nuñez, Xavier;M;C;16/04/1989;0;Heredia;Renovación Costarricense
300930957;Zarate Caballero, Sandra;F;V;06/02/1999;950000;Heredia;Acción Ciudadana
502030354;Barboza Cespedes, Roberto;F;U;06/08/1961;855000;Heredia;Movimiento Libertario
409410740;Echandi Alvarado, Ernesto;F;S;13/01/1965;2755000;Guanacaste;Accesibilidad sin Exclusión
103700221;Nuñez Ureña, Félix;F;V;19/12/1961;2565000;Heredia;Renovación Costarricense
109930751;Fournier Cespedes, Teodóro;F;D;04/04/1965;1615000;Limón;Accesibilidad sin Exclusión
106600431;Lagos Lagos, Ximena;F;D;06/08/1988;380000;Guanacaste;Acción Ciudadana
709220036;Ramírez Fonseca, Luis;M;U;19/12/1998;570000;Limón;Liberación Nacional
508010051;Ugalde Duarte, Humberto;M;D;05/07/1971;1425000;Alajuela;Frente Amplio
404590657;Cespedes Almengor, Karen;M;U;17/08/1974;950000;Cartago;Accesibilidad sin Exclusión
207180811;Rivera Flores, Giovanna;M;V;12/12/1964;2090000;Puntarenas;Acción Ciudadana
600140784;Esquivel Sanchez, Kevin;M;S;22/07/1970;855000;Heredia;Movimiento Libertario
401450523;Redondo Quintanilla, Samuel;M;S;03/01/1999;285000;Heredia;Frente Amplio
309400366;Ojeda Iglesias, Norman;F;S;26/08/1963;190000;Heredia;Frente Amplio
402960825;Izaguirre Rivera, Sergio;M;D;06/09/1980;475000;Alajuela;Liberación Nacional
505050649;Acevedo Cespedes, Joyce;M;V;04/05/1996;190000;Heredia;Renovación Costarricense
103720539;Molina Ibarra, Adriana;M;S;01/03/1994;380000;Alajuela;Accesibilidad sin Exclusión
502260413;Espinoza Gamboa, Wilfrido;M;V;13/05/1982;2090000;Heredia;Accesibilidad sin Exclusión
105280644;Quirós Quintanilla, Sonia;F;U;24/12/1968;665000;Alajuela;Republicano Social Cristiano
605530689;Jaén Tenorio, Francisco;F;S;19/07/1975;855000;Cartago;Movimiento Libertario
705880343;Blanco Jácamo, Yehudi;M;D;04/05/1987;1520000;Alajuela;Renovación Costarricense
606700665;Rivera Naranjo, Cindy;M;D;13/08/1974;855000;Puntarenas;Acción Ciudadana
406460667;López Ibanez, Ana;F;V;02/07/1975;855000;Alajuela;Renovación Costarricense
107950516;Nicolas Pacheco, Braulio;F;S;13/06/1965;380000;Guanacaste;Accesibilidad sin Exclusión
409180759;Ordoñez Barboza, Ximena;F;V;21/10/1997;1425000;Cartago;Movimiento Libertario
108620526;Acevedo Iglesias, Arturo;F;U;17/09/1976;1520000;Guanacaste;Liberación Nacional
307980693;Padilla Tenorio, Lorenzo;F;S;15/09/1969;2090000;Puntarenas;Frente Amplio
300480226;Díaz Zarate, Joyce;F;C;11/10/1968;2090000;Puntarenas;Republicano Social Cristiano
408770614;Quintanilla Monestel, Ofelia;F;C;24/03/1982;1995000;Alajuela;Partido Integración Nacional
306270920;Palacios Sancho, Félix;F;S;15/05/1993;95000;San José;Liberación Nacional
407740964;Escalante Barboza, Carlos;M;V;04/11/1975;380000;Heredia;Acción Ciudadana
601380303;Trujillo Paniagua, Joyce;F;V;27/10/1969;760000;Puntarenas;Partido Integración Nacional
303840198;Fournier García, Diego;M;V;05/07/1971;475000;Cartago;Acción Ciudadana
405930048;Padilla López, Norman;F;S;04/05/1962;3230000;Guanacaste;Accesibilidad sin Exclusión
700180676;Herrera Trujillo, Roberto;F;S;14/04/1993;2185000;Puntarenas;Movimiento Libertario
608370817;Tijerino Labrador, Carlos;F;S;01/10/1996;1995000;Puntarenas;Republicano Social Cristiano
105490123;Chavarría Sancho, Hector;F;V;19/02/1993;1330000;Cartago;Movimiento Libertario
304300971;Fajardo Palacios, Kenneth;F;C;10/12/1984;2660000;San José;Liberación Nacional
201060559;Ugalde Palacios, Hilda;M;D;03/06/1989;2660000;Limón;Movimiento Libertario
504790366;Abarca Sanchez, Priscila;F;D;12/12/1984;3230000;Alajuela;Renovación Costarricense
306300997;Molina Díaz, Zoe;F;V;05/06/1995;1900000;Guanacaste;Acción Ciudadana
404870880;Fournier Vallejo, Deisi;M;C;02/05/1991;3135000;Puntarenas;Acción Ciudadana
506150790;García Hurtado, Sergio;F;U;09/09/1976;2470000;Alajuela;Acción Ciudadana
605400306;Duarte Esquivel, Mauricio;M;V;17/08/1985;475000;Alajuela;Partido Integración Nacional
407720981;Fajardo Flores, Karla;F;U;07/10/1982;2280000;San José;Partido Integración Nacional
501210349;Fernández Ordoñez, Zoe;M;U;29/03/1986;0;Alajuela;Liberación Nacional
509800766;González Varela, Sabrina;F;V;08/11/1991;2470000;Puntarenas;Partido Integración Nacional
603340470;Gamboa Mendez, Tania;M;C;19/07/1992;1615000;San José;Republicano Social Cristiano
500710796;Infante Zarate, Cindy;M;D;08/08/1995;475000;Limón;Accesibilidad sin Exclusión
700070564;Hernández Echandi, Raúl;F;D;02/05/1976;1045000;Puntarenas;Renovación Costarricense
500910500;Domingues Fernández, Yvone;F;S;06/06/1977;1710000;Heredia;Acción Ciudadana
402590521;González Sancho, Lorena;F;S;08/04/1986;665000;Guanacaste;Liberación Nacional
300980805;Angulo Ochoa, Huberth;F;D;21/06/1969;0;San José;Frente Amplio
606100346;Blanco Huertas, Mauricio;F;V;01/05/1975;190000;Puntarenas;Renovación Costarricense
509260478;Hernández Almengor, Lady;F;D;25/02/1963;2375000;San José;Accesibilidad sin Exclusión
502190966;González Ugalde, Alfonso;F;C;18/02/1967;475000;San José;Partido Integración Nacional
502550475;Williams Zamora, Lorenzo;M;V;30/01/1984;2090000;Puntarenas;Republicano Social Cristiano
107810068;Wright Cubero, Priscila;M;V;28/01/1983;1235000;Heredia;Frente Amplio
108890009;Nuñez Tenorio, Kevin;M;V;27/09/1964;95000;Puntarenas;Republicano Social Cristiano
202700607;Quintanilla Zamora, Pedro;M;V;20/09/1965;1995000;Guanacaste;Partido Integración Nacional
106600091;Molina Tenorio, Yvone;M;C;28/11/1964;570000;Puntarenas;Accesibilidad sin Exclusión
603720489;Almengor Jaén, Lorenzo;M;D;20/12/1986;950000;Limón;Liberación Nacional
709130941;Herrera Domingues, Grisel;F;C;11/05/1960;1425000;Heredia;Renovación Costarricense
407780923;Monestel Ballesteros, Sabrina;F;U;15/07/1995;2470000;Puntarenas;Liberación Nacional
201280846;Tenorio Gamboa, Rebeca;M;C;11/05/1996;1425000;San José;Accesibilidad sin Exclusión
104260845;Palma Vallejo, Zacarías;F;V;30/09/1962;95000;Puntarenas;Republicano Social Cristiano
301860095;Angulo Huertas, Zacarías;M;D;26/09/1997;95000;San José;Movimiento Libertario
101410784;Cubero Ochoa, Nidia;M;U;10/06/1996;3135000;Heredia;Partido Integración Nacional
201500072;Ochoa Abarca, Sonia;F;S;03/11/1966;1425000;Limón;Renovación Costarricense
400350012;Saborío Urbina, Elsa;F;V;27/07/1993;2945000;Guanacaste;Unidad Social Cristiana
206760355;Huertas Salas, Norman;M;U;10/07/1976;1520000;San José;Renovación Costarricense
200370820;Ulloa Quintanilla, Julia;F;C;15/08/1996;1710000;Alajuela;Renovación Costarricense
706460097;Chavarría Díaz, Beatriz;M;U;11/05/1962;3135000;Cartago;Renovación Costarricense
607130540;Noguera Rivera, Orlando;M;U;20/08/1986;1425000;San José;Renovación Costarricense
705820988;Williams Huertas, Félix;F;C;10/10/1980;1520000;Heredia;Liberación Nacional
700510219;Labrador Hurtado, Paula;M;V;03/12/1996;2755000;Heredia;Republicano Social Cristiano
402990162;Jácamo Fajardo, Zulema;F;S;06/08/1983;1900000;Alajuela;Movimiento Libertario
208730176;Nicolas Noguera, Mercedes;F;V;07/09/1993;190000;Cartago;Accesibilidad sin Exclusión
504410529;Durán Varela, Zaida;F;V;04/04/1988;1045000;Limón;Liberación Nacional
502300758;Ibarra Esquivel, Braulio;M;D;21/09/1987;2470000;Heredia;Republicano Social Cristiano
508390664;Rivera Molina, Diego;M;C;30/09/1962;2565000;San José;Movimiento Libertario
607040589;Ugalde Bolaños, René;F;D;09/07/1971;855000;Guanacaste;Renovación Costarricense
107940787;Torres Chavarría, Uriel;M;D;18/05/1977;665000;Puntarenas;Accesibilidad sin Exclusión
706290593;Palacios Almengor, Gabriela;F;D;24/10/1964;1045000;Alajuela;Frente Amplio
404940533;Salas Paniagua, Beatriz;F;S;04/11/1975;1710000;Heredia;Unidad Social Cristiana
607490734;Flores Ballesteros, Julia;F;U;04/05/1975;3135000;Puntarenas;Republicano Social Cristiano
606190867;Ochoa Alvarado, Karla;M;D;23/06/1970;1140000;Puntarenas;Republicano Social Cristiano
405550425;Infante Ojeda, Diana;M;D;22/07/1963;1995000;Alajuela;Acción Ciudadana
401150390;Quintanilla Quintero, Zaida;M;S;03/08/1993;2565000;Cartago;Liberación Nacional
400580215;Escalante Williams, Wendy;F;C;01/05/1983;3230000;Cartago;Partido Integración Nacional
700200871;Ugalde Urbina, Alfonso;F;S;11/06/1966;760000;Puntarenas;Partido Integración Nacional
107520075;Jaén Navas, Zoe;F;U;12/09/1999;0;Cartago;Acción Ciudadana
400550032;Manzanares Barahona, Irma;F;U;21/02/1980;2660000;Cartago;Movimiento Libertario
401840363;Pacheco Infante, Nazaret;M;S;03/06/1970;665000;Guanacaste;Accesibilidad sin Exclusión
709210705;Almengor Talavera, Zaida;F;U;08/08/1988;2375000;Guanacaste;Accesibilidad sin Exclusión
308420152;Escalante Acevedo, Fabiola;F;S;02/08/1969;190000;Cartago;Accesibilidad sin Exclusión
707490666;Vega Infante, Teresa;M;S;21/02/1988;3040000;Cartago;Movimiento Libertario
102980023;Wright Elizondo, Vanesa;M;S;13/03/1986;2945000;San José;Acción Ciudadana
208790219;Nuñez Díaz, Yonan;M;V;25/02/1971;1710000;Cartago;Unidad Social Cristiana
309000181;Izaguirre Torres, Osvaldo;M;D;29/09/1987;1235000;Guanacaste;Movimiento Libertario
505400759;Lagos Gamboa, Grisel;M;D;09/07/1967;570000;Limón;Frente Amplio
702920716;Redondo Espinoza, Wenceslao;M;S;11/03/1961;855000;Guanacaste;Republicano Social Cristiano
202130521;Tijerino Ulloa, Katia;F;C;01/07/1994;2090000;Cartago;Republicano Social Cristiano
701350020;Elizondo Quintana, Cesar;F;V;16/09/1965;1235000;Alajuela;Unidad Social Cristiana
502850890;Barahona Wright, Orlando;M;S;29/12/1977;95000;Heredia;Movimiento Libertario
105780770;Echandi Cubero, William;F;C;21/06/1989;1900000;Alajuela;Acción Ciudadana
503730150;Monestel Redondo, Ernesto;M;C;11/07/1978;475000;Cartago;Liberación Nacional
304170705;Ocampo Redondo, Cindy;M;S;18/06/1977;760000;Alajuela;Renovación Costarricense
501660324;Ballesteros Zarate, Francini;F;D;25/10/1987;2280000;Puntarenas;Frente Amplio
302060893;Campos Fernández, Nuria;M;S;19/06/1991;760000;Puntarenas;Unidad Social Cristiana
206010693;Huertas Fernández, Alvaro;M;S;17/07/1987;190000;Cartago;Unidad Social Cristiana
705760135;Elizondo Ibanez, Alfonso;M;D;03/07/1967;2660000;San José;Accesibilidad sin Exclusión
502440440;Tijerino Ruiz, Xavier;F;V;21/08/1988;190000;Limón;Liberación Nacional
609440572;Jiménez Quiroga, Vilma;M;V;06/09/1989;3230000;Heredia;Acción Ciudadana
406400798;Quiroga Domingues, Mauricio;M;V;23/11/1978;760000;Puntarenas;Republicano Social Cristiano
609200680;Infante Fonseca, Huberth;M;V;05/01/1961;2090000;Alajuela;Liberación Nacional
705480045;Trujillo Ramírez, Braulio;M;D;19/07/1985;1900000;Heredia;Accesibilidad sin Exclusión
309740524;Almengor Ballesteros, Samuel;M;S;30/03/1994;3230000;Cartago;Partido Integración Nacional
206590352;Williams Gaitan, Nazaret;F;S;19/07/1978;3040000;Puntarenas;Republicano Social Cristiano
706660986;Almengor Esquivel, Rocío;F;C;18/09/1971;2850000;Heredia;Partido Integración Nacional
104710115;Bolaños Fajardo, Diego;M;V;01/12/1967;2565000;Guanacaste;Movimiento Libertario
408440683;Quintero Navas, Uriel;F;S;02/03/1994;2755000;Limón;Unidad Social Cristiana
703010062;Izaguirre Díaz, Yolanda;F;S;12/07/1989;760000;Heredia;Acción Ciudadana
100570011;Escalante Flores, Norman;M;U;02/12/1979;3135000;Puntarenas;Renovación Costarricense
404150052;Gamboa Obregón, Yvone;M;U;06/10/1994;570000;Heredia;Acción Ciudadana
608460660;Ruiz Domingues, Cesar;F;D;18/01/1987;2850000;Cartago;Acción Ciudadana
301730913;Valencia Trujillo, Orlando;F;V;20/02/1977;2470000;Heredia;Accesibilidad sin Exclusión
708660641;Domingues Quintanilla, Jessica;M;D;19/04/1998;475000;Cartago;Renovación Costarricense
602330115;Roldan Fournier, Ximena;M;D;11/12/1971;665000;Guanacaste;Partido Integración Nacional
100230430;Alvarado Barahona, Irma;M;D;05/10/1997;1995000;Alajuela;Partido Integración Nacional
602680866;Madrigal Domingues, Sonia;M;U;01/03/1973;1805000;Cartago;Liberación Nacional
105090997;Durán Espinoza, Diana;M;C;17/08/1965;2470000;Limón;Frente Amplio
306290072;García Quirós, Ignacio;M;C;02/03/1995;1045000;Heredia;Republicano Social Cristiano
100170739;Ramírez Quirós, Karla;M;V;13/05/1961;2755000;San José;Republicano Social Cristiano
302120997;Nuñez Ballesteros, Raúl;M;V;22/10/1985;1805000;Cartago;Unidad Social Cristiana
207910533;Ugarte Cespedes, Roberto;F;S;29/11/1979;2280000;Guanacaste;Partido Integración Nacional
704050972;Obregón García, Kevin;F;C;10/10/1967;190000;Puntarenas;Liberación Nacional
702200326;Molina Nuñez, Alvaro;F;C;23/06/1999;2850000;Cartago;Liberación Nacional
101940685;Molina Barboza, Francisco;M;S;26/07/1965;2185000;Puntarenas;Unidad Social Cristiana
308910830;Jerez González, Ignacio;M;D;10/08/1961;2470000;Guanacaste;Acción Ciudadana
202330258;Sancho Williams, Dunia;F;D;23/10/1989;2945000;Cartago;Unidad Social Cristiana
400990346;Ureña Campos, Yirlania;F;V;08/11/1994;1615000;Limón;Republicano Social Cristiano
102830103;Hidalgo Abarca, Nazaret;F;U;01/03/1980;2375000;Heredia;Frente Amplio
108800747;Cespedes Fournier, Jorge;F;V;07/01/1998;665000;Alajuela;Accesibilidad sin Exclusión
609500846;Cubero Durán, Beverly;F;D;16/09/1971;1615000;Cartago;Acción Ciudadana
706460763;Ulloa Domingues, Félix;F;D;28/11/1986;380000;Guanacaste;Liberación Nacional
708360994;Blanco Navas, Lady;F;V;06/09/1994;1995000;San José;Partido Integración Nacional
206750477;Manzanares Quintanilla, Hilda;M;D;02/02/1995;3230000;Alajuela;Accesibilidad sin Exclusión
301830651;Huertas Ugalde, Jessica;M;U;10/03/1966;1425000;Limón;Accesibilidad sin Exclusión
309810370;Zamora Domingues, Zoe;F;S;14/12/1964;2470000;Puntarenas;Partido Integración Nacional
204010173;Espinoza Quirós, Olga;M;V;25/12/1988;285000;Heredia;Partido Integración Nacional
601000250;Vallejo Ballesteros, Francini;M;D;12/06/1987;2660000;San José;Unidad Social Cristiana
707780431;Quintanilla Ugalde, Priscila;F;U;21/10/1999;665000;Limón;Acción Ciudadana
401510472;Ugalde González, Jessica;F;D;21/05/1988;2945000;Heredia;Movimiento Libertario
104270489;Lagos Ulloa, Fabiola;M;U;19/07/1998;3040000;Alajuela;Republicano Social Cristiano
601280385;Quintanilla Tenorio, Braulio;M;C;31/03/1977;570000;Guanacaste;Unidad Social Cristiana
708790499;Zamora Fonseca, Tatiana;F;D;20/10/1971;2755000;Limón;Liberación Nacional
300670266;Valencia Iglesias, Isaías;M;S;01/12/1973;190000;Cartago;Liberación Nacional
107310034;López Jiménez, Ana;F;D;03/02/1980;0;Heredia;Unidad Social Cristiana
703500131;Ibanez Barahona, Pedro;F;U;17/06/1985;760000;San José;Republicano Social Cristiano
308700799;Quintanilla Padilla, Pedro;F;S;25/02/1984;0;Puntarenas;Acción Ciudadana
701990431;Domingues Molina, Francisco;M;U;27/10/1965;3230000;San José;Partido Integración Nacional
501660108;Ibanez Vargas, Fabiola;M;D;26/11/1963;1900000;San José;Movimiento Libertario
107290413;Roldan Jácamo, Yonan;M;U;04/06/1970;1900000;Limón;Renovación Costarricense
605640790;Padilla Campos, Raúl;F;C;03/02/1960;3135000;Puntarenas;Unidad Social Cristiana
406310605;Flores Talavera, Giovanna;M;C;01/07/1970;2565000;Alajuela;Partido Integración Nacional
